iter	Passed	Remaining
3415	2011	932
3416	2012	932
3417	2012	931
3418	2013	930
3419	2013	930
3420	2013	929
3421	2014	928
3422	2014	928
3423	2015	927
3424	2015	926
3425	2016	926
3426	2016	925
3427	2016	924
3428	2017	924
3429	2017	923
3430	2018	922
3431	2018	922
3432	2018	921
3433	2019	920
3434	2019	920
3435	2020	919
3436	2020	918
3437	2021	918
3438	2021	917
3439	2022	916
3440	2022	916
3441	2022	915
3442	2023	915
3443	2023	914
3444	2024	913
3445	2024	913
3446	2025	912
3447	2025	911
3448	2025	911
3449	2026	910
3450	2026	909
3451	2027	909
3452	2027	908
3453	2028	907
3454	2028	907
3455	2029	906
3456	2029	905
3457	2029	905
3458	2030	904
3459	2030	903
3460	2031	903
3461	2031	902
3462	2032	901
3463	2032	901
3464	2032	900
3465	2033	899
3466	2033	899
3467	2034	898
3468	2034	897
3469	2034	897
3470	2035	896
3471	2035	895
3472	2036	895
3473	2036	894
3474	2037	893
3475	2037	893
3476	2037	892
3477	2038	891
3478	2038	891
3479	2039	890
3480	2039	890
3481	2040	889
3482	2040	888
3483	2041	888
3484	2041	887
3485	2041	886
3486	2042	886
3487	2042	885
3488	2043	884
3489	2043	884
3490	2043	883
3491	2044	882
3492	2044	882
3493	2045	881
3494	2045	880
3495	2046	880
3496	2046	879
3497	2046	878
3498	2047	878
3499	2047	877
3500	2048	876
3501	2048	876
3502	2049	875
3503	2049	875
3504	2049	874
3505	2050	873
3506	2050	873
3507	2051	872
3508	2051	871
3509	2052	871
3510	2052	870
3511	2053	869
3512	2053	869
3513	2053	868
3514	2054	867
3515	2054	867
3516	2055	866
3517	2055	866
3518	2056	865
3519	2056	864
3520	2057	864
3521	2057	863
3522	2057	862
3523	2058	862
3524	2058	861
3525	2059	860
3526	2059	860
3527	2060	859
3528	2060	858
3529	2061	858
3530	2061	857
3531	2061	856
3532	2062	856
3533	2062	855
3534	2063	855
3535	2063	854
3536	2063	853
3537	2064	853
3538	2064	852
3539	2065	851
3540	2065	851
3541	2066	850
3542	2066	849
3543	2066	849
3544	2067	848
3545	2067	847
3546	2068	847
3547	2068	846
3548	2069	845
3549	2069	845
3550	2069	844
3551	2070	844
3552	2070	843
3553	2071	842
3554	2071	842
3555	2072	841
3556	2072	840
3557	2073	840
3558	2073	839
3559	2073	838
3560	2074	838
3561	2074	837
3562	2075	836
3563	2075	836
3564	2076	835
3565	2076	835
3566	2076	834
3567	2077	833
3568	2077	833
3569	2078	832
3570	2078	831
3571	2079	831
3572	2079	830
3573	2079	829
3574	2080	829
3575	2080	828
3576	2081	827
3577	2081	827
3578	2082	826
3579	2082	826
3580	2082	825
3581	2083	824
3582	2083	824
3583	2084	823
3584	2084	822
3585	2085	822
3586	2085	821
3587	2086	820
3588	2086	820
3589	2086	819
3590	2087	818
3591	2087	818
3592	2088	817
3593	2088	817
3594	2088	816
3595	2089	815
3596	2089	815
3597	2090	814
3598	2090	813
3599	2091	813
3600	2091	812
3601	2091	811
3602	2092	811
3603	2092	810
3604	2093	810
3605	2093	809
3606	2094	808
3607	2094	808
3608	2095	807
3609	2095	806
3610	2095	806
3611	2096	805
3612	2096	804
3613	2097	804
3614	2097	803
3615	2098	803
3616	2098	802
3617	2098	801
3618	2099	801
3619	2099	800
3620	2100	799
3621	2100	799
3622	2101	798
3623	2102	798
3624	2102	797
3625	2103	797
3626	2104	796
3627	2104	795
3628	2105	795
3629	2105	794
3630	2105	794
3631	2106	793
3632	2106	792
3633	2107	792
3634	2107	791
3635	2108	790
3636	2108	790
3637	2108	789
3638	2109	788
3639	2109	788
3640	2110	787
3641	2110	786
3642	2111	786
3643	2111	785
3644	2111	785
3645	2112	784
3646	2112	783
3647	2113	783
3648	2113	782
3649	2114	781
3650	2114	781
3651	2114	780
3652	2115	780
3653	2115	779
3654	2116	778
3655	2116	778
3656	2117	777
3657	2117	776
3658	2117	776
3659	2118	775
3660	2118	774
3661	2119	774
3662	2119	773
3663	2120	773
3664	2120	772
3665	2120	771
3666	2121	771
3667	2121	770
3668	2122	769
3669	2122	769
3670	2122	768
3671	2123	767
3672	2123	767
3673	2124	766
3674	2124	766
3675	2125	765
3676	2125	764
3677	2125	764
3678	2126	763
3679	2126	762
3680	2127	762
3681	2127	761
3682	2128	760
3683	2128	760
3684	2128	759
3685	2129	759
3686	2129	758
3687	2130	757
3688	2130	757
3689	2131	756
3690	2131	755
3691	2131	755
3692	2132	754
3693	2132	754
3694	2133	753
3695	2133	752
3696	2134	752
3697	2134	751
3698	2135	750
3699	2135	750
3700	2135	749
3701	2136	749
3702	2136	748
3703	2137	747
3704	2137	747
3705	2138	746
3706	2138	745
3707	2138	745
3708	2139	744
3709	2139	744
3710	2140	743
3711	2140	742
3712	2141	742
3713	2141	741
3714	2141	740
3715	2142	740
3716	2142	739
3717	2143	739
3718	2143	738
3719	2144	737
3720	2144	737
3721	2145	736
3722	2145	735
3723	2145	735
3724	2146	734
3725	2146	734
3726	2147	733
3727	2147	732
3728	2147	732
3729	2148	731
3730	2148	730
3731	2149	730
3732	2149	729
3733	2150	728
3734	2150	728
3735	2150	727
3736	2151	727
3737	2151	726
3738	2152	725
3739	2152	725
3740	2153	724
3741	2153	723
3742	2153	723
3743	2154	722
3744	2154	722
3745	2155	721
3746	2155	720
3747	2156	720
3748	2156	719
3749	2157	719
3750	2157	718
3751	2157	717
3752	2158	717
3753	2158	716
3754	2159	715
3755	2159	715
3756	2159	714
3757	2160	714
3758	2160	713
3759	2161	712
3760	2161	712
3761	2162	711
3762	2162	710
3763	2162	710
3764	2163	709
3765	2163	709
3766	2164	708
3767	2164	707
3768	2165	707
3769	2165	706
3770	2166	705
3771	2166	705
3772	2166	704
3773	2167	704
3774	2167	703
3775	2168	702
3776	2168	702
3777	2169	701
3778	2169	700
3779	2169	700
3780	2170	699
3781	2170	699
3782	2171	698
3783	2171	697
3784	2172	697
3785	2172	696
3786	2173	696
3787	2173	695
3788	2173	694
3789	2174	694
3790	2174	693
3791	2175	692
3792	2175	692
3793	2175	691
3794	2176	691
3795	2176	690
3796	2177	689
3797	2177	689
3798	2177	688
3799	2178	687
3800	2178	687
3801	2179	686
3802	2179	686
3803	2180	685
3804	2180	684
3805	2181	684
3806	2181	683
3807	2182	683
3808	2182	682
3809	2182	681
3810	2183	681
3811	2183	680
3812	2184	679
3813	2184	679
3814	2185	678
3815	2185	678
3816	2185	677
3817	2186	676
3818	2186	676
3819	2187	675
3820	2187	675
3821	2188	674
3822	2189	673
3823	2190	673
3824	2190	672
3825	2191	672
3826	2191	671
3827	2192	671
3828	2192	670
3829	2192	669
3830	2193	669
3831	2193	668
3832	2194	668
3833	2194	667
3834	2195	666
3835	2195	666
3836	2196	665
3837	2196	665
3838	2196	664
3839	2197	663
3840	2197	663
3841	2198	662
3842	2198	661
3843	2198	661
3844	2199	660
3845	2199	660
3846	2200	659
3847	2200	658
3848	2201	658
3849	2201	657
3850	2202	657
3851	2202	656
3852	2202	655
3853	2203	655
3854	2203	654
3855	2204	653
3856	2204	653
3857	2205	652
3858	2205	652
3859	2205	651
3860	2206	650
3861	2206	650
3862	2207	649
3863	2207	649
3864	2208	648
3865	2208	647
3866	2209	647
3867	2209	646
3868	2209	645
3869	2210	645
3870	2210	644
3871	2211	644
3872	2211	643
3873	2211	642
3874	2212	642
3875	2212	641
3876	2213	641
3877	2213	640
3878	2214	639
3879	2214	639
3880	2215	638
3881	2215	638
3882	2215	637
3883	2216	636
3884	2216	636
3885	2217	635
3886	2217	634
3887	2218	634
3888	2218	633
3889	2218	633
3890	2219	632
3891	2219	631
3892	2220	631
3893	2220	630
3894	2221	630
3895	2222	629
3896	2222	629
3897	2223	628
3898	2223	628
3899	2224	627
3900	2224	626
3901	2225	626
3902	2225	625
3903	2226	624
3904	2226	624
3905	2226	623
3906	2227	623
3907	2227	622
3908	2228	621
3909	2228	621
3910	2229	620
3911	2229	620
3912	2229	619
3913	2230	618
3914	2230	618
3915	2231	617
3916	2231	617
3917	2232	616
3918	2232	615
3919	2232	615
3920	2233	614
3921	2233	613
3922	2234	613
3923	2234	612
3924	2235	612
3925	2235	611
3926	2235	610
3927	2236	610
3928	2236	609
3929	2237	609
3930	2237	608
3931	2237	607
3932	2238	607
3933	2238	606
3934	2239	606
3935	2239	605
3936	2240	604
3937	2240	604
3938	2240	603
3939	2241	603
3940	2241	602
3941	2242	601
3942	2242	601
3943	2243	600
3944	2243	599
3945	2244	599
3946	2244	598
3947	2244	598
3948	2245	597
3949	2245	596
3950	2246	596
3951	2246	595
3952	2246	595
3953	2247	594
3954	2247	593
3955	2248	593
3956	2248	592
3957	2249	592
3958	2249	591
3959	2249	590
3960	2250	590
3961	2250	589
3962	2251	589
3963	2251	588
3964	2252	587
3965	2252	587
3966	2253	586
3967	2253	586
3968	2253	585
3969	2254	584
3970	2254	584
3971	2255	583
3972	2255	583
3973	2256	582
3974	2256	581
3975	2256	581
3976	2257	580
3977	2257	580
3978	2258	579
3979	2258	578
3980	2259	578
3981	2259	577
3982	2259	577
3983	2260	576
3984	2260	575
3985	2261	575
3986	2261	574
3987	2261	574
3988	2262	573
3989	2262	572
3990	2263	572
3991	2263	571
3992	2264	570
3993	2264	570
3994	2264	569
3995	2265	569
3996	2265	568
3997	2266	567
3998	2266	567
3999	2267	566
4000	2267	566
4001	2268	565
4002	2268	565
4003	2269	564
4004	2269	563
4005	2269	563
4006	2270	562
4007	2270	562
4008	2271	561
4009	2271	560
4010	2272	560
4011	2272	559
4012	2272	559
4013	2273	558
4014	2273	557
4015	2274	557
4016	2274	556
4017	2274	556
4018	2275	555
4019	2275	554
4020	2276	554
4021	2276	553
4022	2277	552
4023	2277	552
4024	2277	551
4025	2278	551
4026	2278	550
4027	2279	550
4028	2279	549
4029	2280	548
4030	2280	548
4031	2281	547
4032	2281	547
4033	2281	546
4034	2282	545
4035	2282	545
4036	2283	544
4037	2283	544
4038	2283	543
4039	2284	542
4040	2284	542
4041	2285	541
4042	2285	541
4043	2286	540
4044	2286	539
4045	2286	539
4046	2287	538
4047	2287	538
4048	2288	537
4049	2288	536
4050	2289	536
4051	2289	535
4052	2289	535
4053	2290	534
4054	2290	533
4055	2291	533
4056	2291	532
4057	2291	532
4058	2292	531
4059	2292	530
4060	2293	530
4061	2293	529
4062	2294	529
4063	2294	528
4064	2294	527
4065	2295	527
4066	2295	526
4067	2296	526
4068	2296	525
4069	2296	524
4070	2297	524
4071	2297	523
4072	2298	523
4073	2298	522
4074	2299	521
4075	2299	521
4076	2299	520
4077	2300	520
4078	2300	519
4079	2301	518
4080	2301	518
4081	2301	517
4082	2302	517
4083	2302	516
4084	2303	515
4085	2303	515
4086	2304	514
4087	2304	514
4088	2304	513
4089	2305	512
4090	2305	512
4091	2306	511
4092	2306	511
4093	2306	510
4094	2307	509
4095	2307	509
4096	2308	508
4097	2309	508
4098	2309	507
4099	2309	507
4100	2310	506
4101	2310	505
4102	2311	505
4103	2311	504
4104	2311	504
4105	2312	503
4106	2312	502
4107	2313	502
4108	2313	501
4109	2314	501
4110	2314	500
4111	2315	499
4112	2315	499
4113	2315	498
4114	2316	498
4115	2316	497
4116	2317	496
4117	2317	496
4118	2317	495
4119	2318	495
4120	2318	494
4121	2319	494
4122	2319	493
4123	2320	492
4124	2320	492
4125	2320	491
4126	2321	491
4127	2321	490
4128	2322	489
4129	2322	489
4130	2322	488
4131	2323	488
4132	2323	487
4133	2324	486
4134	2324	486
4135	2325	485
4136	2325	485
4137	2325	484
4138	2326	483
4139	2326	483
4140	2327	482
4141	2327	482
4142	2327	481
4143	2328	480
4144	2328	480
4145	2329	479
4146	2329	479
4147	2329	478
4148	2330	477
4149	2330	477
4150	2331	476
4151	2331	476
4152	2332	475
4153	2332	475
4154	2332	474
4155	2333	473
4156	2333	473
4157	2334	472
4158	2334	472
4159	2334	471
4160	2335	470
4161	2335	470
4162	2336	469
4163	2336	469
4164	2336	468
4165	2337	467
4166	2337	467
4167	2338	466
4168	2338	466
4169	2338	465
4170	2339	464
4171	2339	464
4172	2340	463
4173	2340	463
4174	2340	462
4175	2341	461
4176	2341	461
4177	2342	460
4178	2342	460
4179	2344	459
4180	2345	459
4181	2346	458
4182	2347	458
4183	2348	458
4184	2349	457
4185	2349	456
4186	2350	456
4187	2350	455
4188	2351	455
4189	2352	454
4190	2352	454
4191	2353	453
4192	2353	453
4193	2354	452
4194	2355	452
4195	2356	451
4196	2356	450
4197	2357	450
4198	2357	449
4199	2358	449
4200	2359	448
4201	2359	448
4202	2360	447
4203	2360	446
4204	2361	446
4205	2362	445
4206	2363	445
4207	2367	445
4208	2368	445
4209	2370	444
4210	2381	446
4211	2382	445
4212	2383	445
4213	2385	444
4214	2386	444
4215	2388	444
4216	2390	443
4217	2391	443
4218	2392	442
4219	2393	442
4220	2395	442
4221	2397	441
4222	2398	441
4223	2399	440
4224	2399	440
4225	2400	439
4226	2401	439
4227	2402	438
4228	2402	438
4229	2403	437
4230	2404	437
4231	2405	436
4232	2406	435
4233	2409	435
4234	2409	435
4235	2410	434
4236	2410	434
4237	2411	433
4238	2414	433
4239	2417	433
4240	2418	432
4241	2419	432
4242	2419	431
4243	2420	431
4244	2420	430
4245	2421	429
4246	2421	429
4247	2421	428
4248	2422	428
4249	2422	427
4250	2423	426
4251	2423	426
4252	2424	425
4253	2424	425
4254	2425	424
4255	2425	424
4256	2426	423
4257	2426	422
4258	2426	422
4259	2427	421
4260	2427	421
4261	2428	420
4262	2428	419
4263	2429	419
4264	2429	418
4265	2429	418
4266	2430	417
4267	2430	416
4268	2431	416
4269	2431	415
4270	2432	415
4271	2432	414
4272	2433	413
4273	2433	413
4274	2434	412
4275	2434	412
4276	2434	411
4277	2435	411
4278	2435	410
4279	2436	409
4280	2436	409
4281	2437	408
4282	2437	408
4283	2437	407
4284	2438	406
4285	2439	406
4286	2440	405
4287	2440	405
4288	2441	404
4289	2441	404
4290	2442	403
4291	2442	402
4292	2442	402
4293	2443	401
4294	2443	401
4295	2444	400
4296	2444	399
4297	2444	399
4298	2445	398
4299	2446	398
4300	2446	397
4301	2447	397
4302	2447	396
4303	2448	395
4304	2448	395
4305	2449	394
4306	2449	394
4307	2449	393
4308	2450	392
4309	2450	392
4310	2451	391
4311	2451	391
4312	2451	390
4313	2452	389
4314	2452	389
4315	2453	388
4316	2454	388
4317	2454	387
4318	2455	387
4319	2455	386
4320	2455	385
4321	2456	385
4322	2456	384
4323	2457	384
4324	2457	383
4325	2457	382
4326	2458	382
4327	2459	381
4328	2459	381
4329	2460	380
4330	2460	380
4331	2461	379
4332	2461	378
4333	2462	378
4334	2462	377
4335	2463	377
4336	2463	376
4337	2464	376
4338	2464	375
4339	2464	374
4340	2465	374
4341	2465	373
4342	2466	373
4343	2466	372
4344	2466	371
4345	2467	371
4346	2468	370
4347	2468	370
4348	2469	369
4349	2469	369
4350	2470	368
4351	2470	367
4352	2470	367
4353	2471	366
4354	2471	366
4355	2472	365
4356	2472	364
4357	2473	364
4358	2474	363
4359	2474	363
4360	2474	362
4361	2475	362
4362	2476	361
4363	2476	360
4364	2477	360
4365	2477	359
4366	2477	359
4367	2478	358
4368	2478	358
4369	2479	357
4370	2479	356
4371	2480	356
4372	2480	355
4373	2480	355
4374	2481	354
4375	2481	353
4376	2482	353
4377	2482	352
4378	2483	352
4379	2483	351
4380	2484	350
4381	2484	350
4382	2485	349
4383	2485	349
4384	2485	348
4385	2486	348
4386	2486	347
4387	2487	346
4388	2487	346
4389	2487	345
4390	2488	345
4391	2489	344
4392	2489	344
4393	2490	343
4394	2491	342
4395	2491	342
4396	2491	341
4397	2492	341
4398	2492	340
4399	2493	339
4400	2493	339
4401	2494	338
4402	2494	338
4403	2495	337
4404	2495	337
4405	2496	336
4406	2497	335
4407	2497	335
4408	2498	334
4409	2499	334
4410	2499	333
4411	2500	333
4412	2500	332
4413	2501	332
4414	2501	331
4415	2502	330
4416	2502	330
4417	2503	329
4418	2504	329
4419	2505	328
4420	2505	328
4421	2506	327
4422	2506	326
4423	2506	326
4424	2507	325
4425	2507	325
4426	2508	324
4427	2508	324
4428	2509	323
4429	2509	322
4430	2509	322
4431	2510	321
4432	2510	321
4433	2511	320
4434	2511	319
4435	2512	319
4436	2512	318
4437	2513	318
4438	2513	317
4439	2514	317
4440	2514	316
4441	2515	315
4442	2515	315
4443	2516	314
4444	2516	314
4445	2517	313
4446	2517	313
4447	2517	312
4448	2518	311
4449	2519	311
4450	2520	310
4451	2520	310
4452	2521	309
4453	2521	309
4454	2522	308
4455	2522	307
4456	2522	307
4457	2523	306
4458	2523	306
4459	2524	305
4460	2524	305
4461	2524	304
4462	2525	303
4463	2525	303
4464	2526	302
4465	2526	302
4466	2527	301
4467	2527	301
4468	2528	300
4469	2528	299
4470	2529	299
4471	2529	298
4472	2530	298
4473	2530	297
4474	2530	296
4475	2531	296
4476	2531	295
4477	2532	295
4478	2532	294
4479	2533	294
4480	2534	293
4481	2535	292
4482	2535	292
4483	2535	291
4484	2536	291
4485	2536	290
4486	2537	290
4487	2537	289
4488	2537	288
4489	2538	288
4490	2538	287
4491	2539	287
4492	2539	286
4493	2539	285
4494	2540	285
4495	2540	284
4496	2541	284
4497	2542	283
4498	2542	283
4499	2542	282
4500	2543	281
4501	2543	281
4502	2544	280
4503	2544	280
4504	2544	279
4505	2545	279
4506	2545	278
4507	2546	277
4508	2546	277
4509	2546	276
4510	2547	276
4511	2547	275
4512	2548	274
4513	2549	274
4514	2550	273
4515	2550	273
4516	2551	272
4517	2551	272
4518	2552	271
4519	2552	271
4520	2552	270
4521	2553	269
4522	2553	269
4523	2554	268
4524	2557	268
4525	2558	267
4526	2559	267
4527	2559	266
4528	2560	266
4529	2560	265
4530	2560	265
4531	2561	264
4532	2561	263
4533	2562	263
4534	2562	262
4535	2563	262
4536	2563	261
4537	2564	261
4538	2565	260
4539	2565	259
4540	2566	259
4541	2566	258
4542	2567	258
4543	2568	257
4544	2568	257
4545	2569	256
4546	2569	256
4547	2570	255
4548	2570	254
4549	2571	254
4550	2572	253
4551	2572	253
4552	2572	252
4553	2573	252
4554	2573	251
4555	2574	250
4556	2574	250
4557	2575	249
4558	2575	249
4559	2576	248
4560	2576	247
4561	2576	247
4562	2577	246
4563	2577	246
4564	2578	245
4565	2579	245
4566	2579	244
4567	2580	244
4568	2580	243
4569	2581	242
4570	2581	242
4571	2581	241
4572	2582	241
4573	2582	240
4574	2583	239
4575	2583	239
4576	2583	238
4577	2584	238
4578	2584	237
4579	2585	237
4580	2585	236
4581	2586	235
4582	2587	235
4583	2587	234
4584	2587	234
4585	2588	233
4586	2589	233
4587	2589	232
4588	2590	232
4589	2591	231
4590	2591	230
4591	2592	230
4592	2592	229
4593	2593	229
4594	2593	228
4595	2594	228
4596	2595	227
4597	2595	226
4598	2596	226
4599	2596	225
4600	2596	225
4601	2597	224
4602	2597	224
4603	2598	223
4604	2598	222
4605	2599	222
4606	2599	221
4607	2600	221
4608	2601	220
4609	2602	220
4610	2602	219
4611	2603	219
4612	2603	218
4613	2604	217
4614	2604	217
4615	2605	216
4616	2605	216
4617	2605	215
4618	2606	214
4619	2606	214
4620	2607	213
4621	2607	213
4622	2608	212
4623	2608	212
4624	2609	211
4625	2609	210
4626	2610	210
4627	2610	209
4628	2611	209
4629	2611	208
4630	2612	208
4631	2612	207
4632	2612	206
4633	2613	206
4634	2613	205
4635	2614	205
4636	2614	204
4637	2615	204
4638	2616	203
4639	2618	203
4640	2619	202
4641	2621	202
4642	2621	201
4643	2622	201
4644	2622	200
4645	2623	199
4646	2624	199
4647	2624	198
4648	2625	198
4649	2625	197
4650	2626	197
4651	2626	196
4652	2627	195
4653	2627	195
4654	2628	194
4655	2628	194
4656	2629	193
4657	2629	193
4658	2630	192
4659	2630	191
4660	2631	191
4661	2632	190
4662	2632	190
4663	2632	189
4664	2633	189
4665	2633	188
4666	2634	187
4667	2634	187
4668	2635	186
4669	2635	186
4670	2636	185
4671	2636	185
4672	2636	184
4673	2637	183
4674	2637	183
4675	2638	182
4676	2639	182
4677	2639	181
4678	2639	181
4679	2640	180
4680	2640	179
4681	2641	179
4682	2641	178
4683	2641	178
4684	2642	177
4685	2642	177
4686	2643	176
4687	2643	175
4688	2643	175
4689	2644	174
4690	2644	174
4691	2645	173
4692	2646	173
4693	2646	172
4694	2647	171
4695	2647	171
4696	2647	170
4697	2648	170
4698	2648	169
4699	2649	169
4700	2649	168
4701	2650	167
4702	2650	167
4703	2651	166
4704	2651	166
4705	2651	165
4706	2652	165
4707	2653	164
4708	2653	163
4709	2654	163
4710	2654	162
4711	2655	162
4712	2655	161
4713	2655	161
4714	2656	160
4715	2656	159
4716	2657	159
4717	2657	158
4718	2657	158
4719	2658	157
4720	2658	157
4721	2659	156
4722	2659	155
4723	2660	155
4724	2660	154
4725	2661	154
4726	2661	153
4727	2662	153
4728	2662	152
4729	2662	152
4730	2663	151
4731	2663	150
4732	2664	150
4733	2664	149
4734	2665	149
4735	2665	148
4736	2666	148
4737	2666	147
4738	2667	146
4739	2667	146
4740	2668	145
4741	2668	145
4742	2669	144
4743	2669	144
4744	2670	143
4745	2670	142
4746	2670	142
4747	2671	141
4748	2671	141
4749	2672	140
4750	2672	140
4751	2673	139
4752	2673	138
4753	2674	138
4754	2676	137
4755	2676	137
4756	2677	136
4757	2677	136
4758	2677	135
4759	2678	135
4760	2678	134
4761	2679	133
4762	2679	133
4763	2680	132
4764	2680	132
4765	2681	131
4766	2681	131
4767	2682	130
4768	2683	129
4769	2683	129
4770	2683	128
4771	2684	128
4772	2684	127
4773	2685	127
4774	2685	126
4775	2686	125
4776	2686	125
4777	2686	124
4778	2687	124
4779	2687	123
4780	2688	123
4781	2688	122
4782	2689	122
4783	2689	121
4784	2690	120
4785	2690	120
4786	2691	119
4787	2691	119
4788	2692	118
4789	2692	118
4790	2692	117
4791	2693	116
4792	2693	116
4793	2694	115
4794	2694	115
4795	2694	114
4796	2695	114
4797	2696	113
4798	2696	112
4799	2697	112
4800	2697	111
4801	2698	111
4802	2698	110
4803	2699	110
4804	2699	109
4805	2700	108
4806	2700	108
4807	2700	107
4808	2701	107
4809	2701	106
4810	2702	106
4811	2702	105
4812	2702	105
4813	2703	104
4814	2703	103
4815	2704	103
4816	2705	102
4817	2705	102
4818	2705	101
4819	2706	101
4820	2706	100
4821	2707	99
4822	2707	99
4823	2707	98
4824	2708	98
4825	2708	97
4826	2709	97
4827	2709	96
4828	2710	95
4829	2711	95
4830	2711	94
4831	2712	94
4832	2712	93
4833	2713	93
4834	2713	92
4835	2713	92
4836	2714	91
4837	2714	90
4838	2715	90
4839	2715	89
4840	2716	89
4841	2716	88
4842	2716	88
4843	2717	87
4844	2717	86
4845	2718	86
4846	2718	85
4847	2719	85
4848	2720	84
4849	2720	84
4850	2720	83
4851	2721	83
4852	2721	82
4853	2722	81
4854	2722	81
4855	2722	80
4856	2723	80
4857	2723	79
4858	2724	79
4859	2724	78
4860	2725	77
4861	2726	77
4862	2726	76
4863	2727	76
4864	2727	75
4865	2728	75
4866	2728	74
4867	2728	73
4868	2729	73
4869	2729	72
4870	2730	72
4871	2730	71
4872	2730	71
4873	2731	70
4874	2731	70
4875	2732	69
4876	2732	68
4877	2733	68
4878	2733	67
4879	2734	67
4880	2734	66
4881	2735	66
4882	2735	65
4883	2735	64
4884	2736	64
4885	2736	63
4886	2737	63
4887	2737	62
4888	2738	62
4889	2738	61
4890	2738	61
4891	2739	60
4892	2739	59
4893	2740	59
4894	2740	58
4895	2741	58
4896	2742	57
4897	2742	57
4898	2743	56
4899	2743	55
4900	2743	55
4901	2744	54
4902	2744	54
4903	2745	53
4904	2745	53
4905	2745	52
4906	2746	52
4907	2746	51
4908	2747	50
4909	2747	50
4910	2748	49
4911	2748	49
4912	2749	48
4913	2749	48
4914	2750	47
4915	2750	46
4916	2750	46
4917	2751	45
4918	2751	45
4919	2752	44
4920	2752	44
4921	2753	43
4922	2753	43
4923	2753	42
4924	2754	41
4925	2754	41
4926	2755	40
4927	2756	40
4928	2756	39
4929	2757	39
4930	2757	38
4931	2758	38
4932	2758	37
4933	2758	36
4934	2759	36
4935	2759	35
4936	2760	35
4937	2760	34
4938	2760	34
4939	2761	33
4940	2761	32
4941	2762	32
4942	2762	31
4943	2763	31
4944	2763	30
4945	2764	30
4946	2764	29
4947	2765	29
4948	2765	28
4949	2766	27
4950	2766	27
4951	2766	26
4952	2767	26
4953	2767	25
4954	2768	25
4955	2768	24
4956	2768	24
4957	2769	23
4958	2769	22
4959	2770	22
4960	2771	21
4961	2771	21
4962	2771	20
4963	2772	20
4964	2772	19
4965	2773	18
4966	2773	18
4967	2774	17
4968	2775	17
4969	2775	16
4970	2778	16
4971	2779	15
4972	2780	15
4973	2780	14
4974	2781	13
4975	2781	13
4976	2782	12
4977	2782	12
4978	2782	11
4979	2783	11
4980	2783	10
4981	2784	10
4982	2784	9
4983	2785	8
4984	2786	8
4985	2786	7
4986	2787	7
4987	2787	6
4988	2788	6
4989	2788	5
4990	2788	5
4991	2789	4
4992	2789	3
4993	2790	3
4994	2790	2
4995	2791	2
4996	2791	1
4997	2792	1
4998	2792	0
4999	2793	0
